,page,country,rev_id,Unnamed: 0,score,FIPS,Name,Type,TimeFrame,Data (M),Population,Region,region_population
9439,Salvador Castaneda Castro,Salvadoran,791911972.0,29685.0,B,,,,,,,,
9440,Julio Adalberto Rivera Carballo,Salvadoran,792385744.0,29955.0,Start,,,,,,,,
9441,Carlos Salazar Castro,Salvadoran,793184472.0,30423.0,Start,,,,,,,,
9442,Maximiliano Hernández Martínez,Salvadoran,793642670.0,30788.0,C,,,,,,,,
9443,Reynaldo Galindo Pohl,Salvadoran,794052085.0,31041.0,Stub,,,,,,,,
9444,Ciro Cruz Zepeda,Salvadoran,794459622.0,31303.0,Start,,,,,,,,
9445,Ana Ligia Mixco Sol de Saca,Salvadoran,794561394.0,31379.0,Start,,,,,,,,
9446,Carlos Humberto Romero,Salvadoran,794988963.0,31766.0,Start,,,,,,,,
9447,Ana María,Salvadoran,795573859.0,32216.0,Start,,,,,,,,
9448,Arturo Armando Molina,Salvadoran,796131598.0,32639.0,Stub,,,,,,,,
9449,Carlos Eugenio Vides Casanova,Salvadoran,797151261.0,33529.0,C,,,,,,,,
9450,Miguel Álvarez Castro,Salvadoran,798306895.0,34588.0,Stub,,,,,,,,
9451,José Guillermo García,Salvadoran,798460321.0,34753.0,Start,,,,,,,,
9452,Marisol Argueta de Barillas,Salvadoran,798896224.0,35257.0,Start,,,,,,,,
9453,René Emilio Ponce,Salvadoran,799918049.0,36386.0,Stub,,,,,,,,
9454,Guillermo Ungo,Salvadoran,800478736.0,37147.0,Stub,,,,,,,,
9455,Antonio Saca,Salvadoran,802075785.0,39043.0,C,,,,,,,,
9456,Hugo Lindo,Salvadoran,802944082.0,40100.0,Start,,,,,,,,
9457,Schafik Handal,Salvadoran,803674894.0,40771.0,Start,,,,,,,,
9458,Ana Vilma de Escobar,Salvadoran,803927035.0,41058.0,C,,,,,,,,
9459,Juan Lindo,Salvadoran,804134156.0,41359.0,Start,,,,,,,,
9460,Mauricio Funes,Salvadoran,804528819.0,41845.0,GA,,,,,,,,
9461,Vice President of El Salvador,Salvadoran,804538892.0,41862.0,Start,,,,,,,,
9462,Francisco Flores Pérez,Salvadoran,804606321.0,41942.0,C,,,,,,,,
9463,José Napoleón Duarte,Salvadoran,804809409.0,42143.0,C,,,,,,,,
9464,Armando Calderón Sol,Salvadoran,804991452.0,42492.0,Start,,,,,,,,
9465,Fidel Sánchez Hernández,Salvadoran,805353238.0,43016.0,Start,,,,,,,,
9466,Rafael Antonio Gutiérrez,Salvadoran,805474907.0,43213.0,Start,,,,,,,,
9467,Irma Dimas,Salvadoran,806010405.0,44007.0,Start,,,,,,,,
9468,Manuel José Arce,Salvadoran,806057984.0,44074.0,Start,,,,,,,,
9469,President of El Salvador,Salvadoran,806101149.0,44139.0,Stub,,,,,,,,
9470,José Matías Delgado,Salvadoran,806731535.0,45196.0,C,,,,,,,,
9471,Vanda Pignato,Salvadoran,806958982.0,45607.0,B,,,,,,,,
9472,José María Lemus,Salvadoran,807175924.0,45960.0,Stub,,,,,,,,
9473,Salvador Sánchez Cerén,Salvadoran,807210786.0,46045.0,C,,,,,,,,
9474,Gervas Clay,Rhodesian,574571582.0,32.0,Stub,,,,,,,,
9475,Harry Davies (politician),Rhodesian,669387487.0,164.0,Start,,,,,,,,
9476,William Fairbridge,Rhodesian,682576258.0,292.0,Start,,,,,,,,
9477,Washington Malianga,Rhodesian,711506001.0,1999.0,Stub,,,,,,,,
9478,Ronald Snapper,Rhodesian,712233907.0,2094.0,Stub,,,,,,,,
9479,Gerald B. Clarke,Rhodesian,747497059.0,9258.0,Stub,,,,,,,,
9480,Francis Chaplin,Rhodesian,763530115.0,13937.0,Stub,,,,,,,,
9481,Roger Hawkins (politician),Rhodesian,763533706.0,13941.0,Start,,,,,,,,
9482,George Mitchell (Rhodesia),Rhodesian,763540238.0,13945.0,Stub,,,,,,,,
9483,John Landau,Rhodesian,763870152.0,14051.0,Stub,,,,,,,,
9484,Byron Hove,Rhodesian,763951988.0,14072.0,Start,,,,,,,,
9485,Hilary Squires,Rhodesian,766847256.0,14718.0,Stub,,,,,,,,
9486,Cecil Dennistoun Burney,Rhodesian,774837666.0,16907.0,Stub,,,,,,,,
9487,Mark Partridge,Rhodesian,780260926.0,18859.0,Stub,,,,,,,,
9488,Prime Minister of Rhodesia,Rhodesian,782602484.0,19626.0,Start,,,,,,,,
9489,Leo Cardwell Ross,Rhodesian,783150296.0,19858.0,Start,,,,,,,,
9490,Josiah Gondo,Rhodesian,783150589.0,19859.0,C,,,,,,,,
9491,Dunduzu Chisiza,Rhodesian,783301534.0,19934.0,B,,,,,,,,
9492,Allan Ross Welsh,Rhodesian,784562559.0,20542.0,C,,,,,,,,
9493,John Moore Caldicott,Rhodesian,784757829.0,20652.0,Start,,,,,,,,
9494,John Ralph Beaumont,Rhodesian,784758963.0,20653.0,Start,,,,,,,,
9495,Leonard Ray Morgan,Rhodesian,784769027.0,20664.0,Start,,,,,,,,
9496,Raleigh Grey,Rhodesian,784826325.0,20697.0,Start,,,,,,,,
9497,Robert Clarkson Tredgold,Rhodesian,784830601.0,20705.0,Start,,,,,,,,
9498,Robert James Hudson,Rhodesian,784831407.0,20707.0,B,,,,,,,,
9499,William Harper (Rhodesian politician),Rhodesian,784870217.0,20727.0,FA,,,,,,,,
9500,Rowan Cronjé,Rhodesian,784974615.0,20764.0,GA,,,,,,,,
9501,Edgar Whitehead,Rhodesian,786601705.0,21492.0,Start,,,,,,,,
9502,Henry Hamilton Beamish,Rhodesian,786659504.0,21510.0,Start,,,,,,,,
9503,Lionel Cripps,Rhodesian,787105083.0,21773.0,Start,,,,,,,,
9504,A. R. Colquhoun,Rhodesian,787147677.0,21792.0,Start,,,,,,,,
9505,John McChlery,Rhodesian,787854502.0,22428.0,Stub,,,,,,,,
9506,Jeremiah Chirau,Rhodesian,789545107.0,27343.0,Stub,,,,,,,,
9507,Winston Field,Rhodesian,789689591.0,27587.0,C,,,,,,,,
9508,Howard Unwin Moffat,Rhodesian,790010191.0,28147.0,Start,,,,,,,,
9509,Ken Flower,Rhodesian,794528943.0,31357.0,Start,,,,,,,,
9510,Andrew Skeen (Rhodesia),Rhodesian,795348776.0,31991.0,Stub,,,,,,,,
9511,Hugh Beadle,Rhodesian,795369277.0,32005.0,FA,,,,,,,,
9512,Hugh Marshall Hole,Rhodesian,795483112.0,32076.0,Start,,,,,,,,
9513,Roy Welensky,Rhodesian,797314307.0,33696.0,FA,,,,,,,,
9514,Abel Muzorewa,Rhodesian,797407618.0,33770.0,C,,,,,,,,
9515,Signatories of Rhodesia's Unilateral Declaration of Independence,Rhodesian,797546082.0,33900.0,Start,,,,,,,,
9516,Jack Howman,Rhodesian,798384751.0,34677.0,Stub,,,,,,,,
9517,Ethel Tawse Jollie,Rhodesian,798492985.0,34835.0,Start,,,,,,,,
9518,Alan David Butler,Rhodesian,799332728.0,35742.0,Start,,,,,,,,
9519,Jack William Pithey,Rhodesian,799548505.0,36004.0,Start,,,,,,,,
9520,President of Rhodesia,Rhodesian,799548556.0,36005.0,C,,,,,,,,
9521,Denis Walker,Rhodesian,799608339.0,36090.0,C,,,,,,,,
9522,James Cowden,Rhodesian,800407772.0,37055.0,Stub,,,,,,,,
9523,Herbert Chitepo,Rhodesian,800416336.0,37062.0,C,,,,,,,,
9524,Thomas Nangle,Rhodesian,800479460.0,37150.0,Start,,,,,,,,
9525,Timothy Stamps,Rhodesian,800986051.0,37656.0,C,,,,,,,,
9526,Sam Levy,Rhodesian,801716406.0,38678.0,Start,,,,,,,,
9527,Humphrey Gibbs,Rhodesian,801718040.0,38680.0,C,,,,,,,,
9528,P. K. van der Byl,Rhodesian,801795215.0,38742.0,FA,,,,,,,,
9529,Clifford Dupont,Rhodesian,801876681.0,38830.0,C,,,,,,,,
9530,Lance Smith (politician),Rhodesian,802151785.0,39120.0,GA,,,,,,,,
9531,Desmond Lardner-Burke,Rhodesian,802930161.0,40075.0,B,,,,,,,,
9532,John Bredenkamp,Rhodesian,803620246.0,40719.0,C,,,,,,,,
9533,Frank Rhodes (British Army officer),Rhodesian,804040348.0,41214.0,Start,,,,,,,,
9534,Ernest Lucas Guest,Rhodesian,804101492.0,41306.0,FA,,,,,,,,
9535,Godfrey Chidyausiku,Rhodesian,804650400.0,41979.0,Start,,,,,,,,
9536,Richard Hope Hall,Rhodesian,804743937.0,42079.0,GA,,,,,,,,
9537,Crosaire,Rhodesian,804806363.0,42136.0,Start,,,,,,,,
9538,Gaston Thornicroft,Rhodesian,804877226.0,42233.0,Start,,,,,,,,
9539,"James Graham, 7th Duke of Montrose",Rhodesian,805372073.0,43038.0,C,,,,,,,,
9540,Ahrn Palley,Rhodesian,805960143.0,43938.0,C,,,,,,,,
9541,Allan Savory,Rhodesian,806153816.0,44198.0,GA,,,,,,,,
9542,Ian Smith,Rhodesian,806532780.0,44860.0,FA,,,,,,,,
9543,Garfield Todd,Rhodesian,807097467.0,45799.0,C,,,,,,,,
9544,Douglas Hamilton Ritchie,Rhodesian,807159903.0,45916.0,C,,,,,,,,
9545,Godfrey Huggins,Rhodesian,807160082.0,45918.0,C,,,,,,,,
9546,George Hackwill,Rhodesian,807283218.0,46188.0,C,,,,,,,,
9547,Henry Everard,Rhodesian,807425613.0,46520.0,Start,,,,,,,,
9548,John Wrathall,Rhodesian,807425747.0,46522.0,C,,,,,,,,
10343,Mavua Mudima,"Congo, Dem. Rep. of",592289232.0,35.0,Stub,,,,,,,,
10344,List of provincial governors of the Democratic Republic of the Congo,"Congo, Dem. Rep. of",663088604.0,134.0,Stub,,,,,,,,
10345,Eugène Diomi Ndongala Nzomambu,"Congo, Dem. Rep. of",705390654.0,943.0,Stub,,,,,,,,
10346,Théophile Mbemba Fundu,"Congo, Dem. Rep. of",705707214.0,991.0,Stub,,,,,,,,
10347,Ntumba Luaba,"Congo, Dem. Rep. of",705723187.0,993.0,Stub,,,,,,,,
10348,Myra Ndjoku Manianga,"Congo, Dem. Rep. of",705723441.0,994.0,Stub,,,,,,,,
10349,André-Philippe Futa,"Congo, Dem. Rep. of",708009445.0,1379.0,Start,,,,,,,,
10350,Gérard Gifuza,"Congo, Dem. Rep. of",708358969.0,1426.0,Stub,,,,,,,,
10351,Koloso Sumaili,"Congo, Dem. Rep. of",708359204.0,1427.0,Stub,,,,,,,,
10352,Célestin Cibalonza Byaterana,"Congo, Dem. Rep. of",713195149.0,2331.0,Stub,,,,,,,,
10353,Emmanuel Leku Apuobo,"Congo, Dem. Rep. of",713198718.0,2333.0,Stub,,,,,,,,
10354,Kisula Ngoy,"Congo, Dem. Rep. of",713583472.0,2425.0,Stub,,,,,,,,
10355,Jean Collins Musonda Kalusambo,"Congo, Dem. Rep. of",714150941.0,2516.0,Stub,,,,,,,,
10356,Denis Kalume Numbi,"Congo, Dem. Rep. of",714220527.0,2540.0,Start,,,,,,,,
10357,Delphin Kyubwa,"Congo, Dem. Rep. of",718961623.0,3893.0,Stub,,,,,,,,
10358,Sylvain Ngabu Chumbu,"Congo, Dem. Rep. of",720858135.0,4466.0,Start,,,,,,,,
10359,José Endundo Bononge,"Congo, Dem. Rep. of",721206007.0,4594.0,Stub,,,,,,,,
10360,Richard Muyej Mangez,"Congo, Dem. Rep. of",723913158.0,5276.0,Stub,,,,,,,,
10361,Sébastien Impeto Pengo,"Congo, Dem. Rep. of",725141090.0,5626.0,Stub,,,,,,,,
10362,Clovis Kabongo Malemba,"Congo, Dem. Rep. of",733051797.0,6908.0,Stub,,,,,,,,
10363,François Nicéphore Kakese,"Congo, Dem. Rep. of",737533634.0,7445.0,Stub,,,,,,,,
10364,Raymond Ramazani Baya,"Congo, Dem. Rep. of",742707920.0,8406.0,Stub,,,,,,,,
10365,Mulumba Lukoji,"Congo, Dem. Rep. of",743061455.0,8456.0,Stub,,,,,,,,
10366,Alexandre Luba Ntambo,"Congo, Dem. Rep. of",749397818.0,9713.0,Stub,,,,,,,,
10367,Oscar Kashala,"Congo, Dem. Rep. of",749419078.0,9729.0,Start,,,,,,,,
10368,Jean-Marie Runiga Lugerero,"Congo, Dem. Rep. of",750725157.0,10120.0,Stub,,,,,,,,
10369,Christian Malanga,"Congo, Dem. Rep. of",751152656.0,10162.0,C,,,,,,,,
10370,Faustin Birindwa,"Congo, Dem. Rep. of",751361476.0,10202.0,Stub,,,,,,,,
10371,Chikez Diemu,"Congo, Dem. Rep. of",753704394.0,10522.0,Stub,,,,,,,,
10372,Minister of Foreign Affairs (Democratic Republic of the Congo),"Congo, Dem. Rep. of",754344309.0,10590.0,Start,,,,,,,,
10373,Edouard Kiove Kola,"Congo, Dem. Rep. of",756510063.0,10970.0,Stub,,,,,,,,
10374,Daniel Mukoko Samba,"Congo, Dem. Rep. of",757821887.0,12861.0,Stub,,,,,,,,
10375,Dolly Makambo Nawezi,"Congo, Dem. Rep. of",763323939.0,13898.0,Stub,,,,,,,,
10376,Germain Kambinga,"Congo, Dem. Rep. of",763943185.0,14071.0,Stub,,,,,,,,
10377,Richard Ndambu Wolang,"Congo, Dem. Rep. of",764771546.0,14209.0,Stub,,,,,,,,
10378,Simon Mbatshi Batshia,"Congo, Dem. Rep. of",764771615.0,14210.0,C,,,,,,,,
10379,José Makila Sumanda,"Congo, Dem. Rep. of",764771652.0,14211.0,Stub,,,,,,,,
10380,Trésor Kapuku Ngoy,"Congo, Dem. Rep. of",764771697.0,14212.0,Stub,,,,,,,,
10381,Charles Mwando Simba,"Congo, Dem. Rep. of",764791046.0,14213.0,Stub,,,,,,,,
10382,Jules Fontaine Sambwa,"Congo, Dem. Rep. of",765570258.0,14426.0,Start,,,,,,,,
10383,Mabi Mulumba,"Congo, Dem. Rep. of",765799138.0,14457.0,Stub,,,,,,,,
10384,N'Singa Udjuu,"Congo, Dem. Rep. of",765799213.0,14458.0,Stub,,,,,,,,
10385,Sultani Makenga,"Congo, Dem. Rep. of",765834828.0,14465.0,Stub,,,,,,,,
10386,Josué Alex Mukendi,"Congo, Dem. Rep. of",765871730.0,14473.0,Stub,,,,,,,,
10387,Raymond Tshibanda,"Congo, Dem. Rep. of",765923988.0,14487.0,Start,,,,,,,,
10388,Banza Mukalay,"Congo, Dem. Rep. of",765924619.0,14488.0,Start,,,,,,,,
10389,Évariste Boshab,"Congo, Dem. Rep. of",765925554.0,14491.0,Stub,,,,,,,,
10390,Marie-Ange Mushobekwa,"Congo, Dem. Rep. of",766647953.0,14680.0,Stub,,,,,,,,
10391,Jean Andeka,"Congo, Dem. Rep. of",768228272.0,15076.0,Stub,,,,,,,,
10392,Aimé Ngoy Mukena,"Congo, Dem. Rep. of",768670214.0,15178.0,C,,,,,,,,
10393,Aimé Boji,"Congo, Dem. Rep. of",772045942.0,16138.0,Stub,,,,,,,,
10394,Léonard Mulamba,"Congo, Dem. Rep. of",772317052.0,16184.0,Start,,,,,,,,
10395,Noel K Tshiani Muadiamvita,"Congo, Dem. Rep. of",772818039.0,16298.0,C,,,,,,,,
10396,Kasongo Ilunga,"Congo, Dem. Rep. of",774263410.0,16698.0,Start,,,,,,,,
10397,Pierre Lumbi Okongo,"Congo, Dem. Rep. of",774679596.0,16868.0,Start,,,,,,,,
10398,Jeannette Kavira Mapera,"Congo, Dem. Rep. of",776372644.0,17308.0,Stub,,,,,,,,
10399,Vice-Presidents of the Democratic Republic of the Congo,"Congo, Dem. Rep. of",780035740.0,18810.0,Stub,,,,,,,,
10400,Odilon Kafitwe wa pa Bowa,"Congo, Dem. Rep. of",780757242.0,19014.0,Start,,,,,,,,
10401,Louis Alphonse Koyagialo,"Congo, Dem. Rep. of",782350026.0,19509.0,Start,,,,,,,,
10402,Luzolo Bambi Lessa,"Congo, Dem. Rep. of",782618365.0,19632.0,Start,,,,,,,,
10403,Jonas Mukamba Kadiata Nzemba,"Congo, Dem. Rep. of",782825984.0,19720.0,Start,,,,,,,,
10404,Arthur Z'ahidi Ngoma,"Congo, Dem. Rep. of",783354232.0,19972.0,Stub,,,,,,,,
10405,Emile Mota,"Congo, Dem. Rep. of",784182810.0,20418.0,Start,,,,,,,,
10406,Lambert Mende Omalanga,"Congo, Dem. Rep. of",786579616.0,21480.0,Stub,,,,,,,,
10407,Justine Kasa-Vubu,"Congo, Dem. Rep. of",786751925.0,21543.0,Start,,,,,,,,
10408,Cléophas Kamitatu,"Congo, Dem. Rep. of",786874201.0,21617.0,C,,,,,,,,
10409,Jean Nguza Karl-i-Bond,"Congo, Dem. Rep. of",787378464.0,22047.0,Start,,,,,,,,
10410,Adam Bombolé,"Congo, Dem. Rep. of",787602247.0,22275.0,Stub,,,,,,,,
10411,Adolphe Lumanu,"Congo, Dem. Rep. of",787715913.0,22339.0,Stub,,,,,,,,
10412,Adolphe Muzito cabinet,"Congo, Dem. Rep. of",787716080.0,22340.0,Start,,,,,,,,
10413,Justin Marie Bomboko,"Congo, Dem. Rep. of",787797355.0,22393.0,Start,,,,,,,,
10414,Christian Atoki Ileka,"Congo, Dem. Rep. of",787978838.0,22562.0,Stub,,,,,,,,
10415,Paul Joseph Mukungubila Mutombo,"Congo, Dem. Rep. of",788024194.0,22670.0,C,,,,,,,,
10416,Ferdinand Essandja,"Congo, Dem. Rep. of",788054013.0,22708.0,Stub,,,,,,,,
10417,Martin Kabwelulu,"Congo, Dem. Rep. of",788465848.0,23160.0,Start,,,,,,,,
10418,Antipas Mbusa,"Congo, Dem. Rep. of",789437538.0,27245.0,Start,,,,,,,,
10419,Laurent Mbariko,"Congo, Dem. Rep. of",789487250.0,27300.0,Start,,,,,,,,
10420,Union of Congolese Patriots,"Congo, Dem. Rep. of",789898887.0,27849.0,Start,,,,,,,,
10421,Azarias Ruberwa,"Congo, Dem. Rep. of",790305725.0,28483.0,Start,,,,,,,,
10422,Banyingela Kasonga,"Congo, Dem. Rep. of",790586686.0,28693.0,Start,,,,,,,,
10423,Anicet Kashamura,"Congo, Dem. Rep. of",790738130.0,28841.0,Stub,,,,,,,,
10424,Sophie Kanza,"Congo, Dem. Rep. of",790942655.0,28972.0,Start,,,,,,,,
10425,Bertrand Bisimwa,"Congo, Dem. Rep. of",791074307.0,29047.0,Stub,,,,,,,,
10426,Charles Kisolokele,"Congo, Dem. Rep. of",792037043.0,29744.0,Start,,,,,,,,
10427,Antoine Ghonda,"Congo, Dem. Rep. of",793411567.0,30643.0,Start,,,,,,,,
10428,Abdoulaye Yerodia Ndombasi,"Congo, Dem. Rep. of",794072384.0,31062.0,Start,,,,,,,,
10429,Paul Bolya,"Congo, Dem. Rep. of",794134715.0,31105.0,Start,,,,,,,,
10430,Freddy Matungulu,"Congo, Dem. Rep. of",796099032.0,32619.0,C,,,,,,,,
10431,Emmanuel Dungia,"Congo, Dem. Rep. of",797348410.0,33729.0,C,,,,,,,,
10432,Munga Mibindo,"Congo, Dem. Rep. of",797435100.0,33795.0,Stub,,,,,,,,
10433,Eric Lenge,"Congo, Dem. Rep. of",797446004.0,33803.0,Start,,,,,,,,
10434,Guy-Patrice Lumumba,"Congo, Dem. Rep. of",798185563.0,34493.0,Stub,,,,,,,,
10435,Joseph Kabila,"Congo, Dem. Rep. of",798455633.0,34746.0,GA,,,,,,,,
10436,Kavidi Wivine N'Landu,"Congo, Dem. Rep. of",798489264.0,34808.0,Stub,,,,,,,,
10437,Jeannot Bemba Saolona,"Congo, Dem. Rep. of",798859637.0,35190.0,Stub,,,,,,,,
10438,Medard Mulangala,"Congo, Dem. Rep. of",798948484.0,35330.0,C,,,,,,,,
10439,Mpinga Kasenda,"Congo, Dem. Rep. of",799044574.0,35453.0,Stub,,,,,,,,
10440,Fernand Kazadi,"Congo, Dem. Rep. of",799328311.0,35730.0,Start,,,,,,,,
10441,Antoine-Roger Bolamba,"Congo, Dem. Rep. of",799328685.0,35732.0,Stub,,,,,,,,
10442,Odette Babandoa Etoa,"Congo, Dem. Rep. of",799331221.0,35739.0,Start,,,,,,,,
10443,Monique Mukuna Mutombo,"Congo, Dem. Rep. of",799533831.0,35971.0,Start,,,,,,,,
10444,Ekila Liyonda,"Congo, Dem. Rep. of",799913697.0,36379.0,Start,,,,,,,,
10445,Augustin Matata Ponyo,"Congo, Dem. Rep. of",799930121.0,36407.0,Start,,,,,,,,
10446,Nkulu Mitumba Kilombo,"Congo, Dem. Rep. of",800087105.0,36557.0,Stub,,,,,,,,
10447,Laurent Nkunda,"Congo, Dem. Rep. of",800298783.0,36947.0,C,,,,,,,,
10448,Christophe Gbenye,"Congo, Dem. Rep. of",800537411.0,37184.0,Start,,,,,,,,
10449,Minister of Defence (Democratic Republic of the Congo),"Congo, Dem. Rep. of",801107444.0,37778.0,Start,,,,,,,,
10450,Moïse Tshombe,"Congo, Dem. Rep. of",801110165.0,37786.0,C,,,,,,,,
10451,Godefroid Munongo,"Congo, Dem. Rep. of",801112469.0,37788.0,Start,,,,,,,,
10452,Thomas Kanza,"Congo, Dem. Rep. of",801348128.0,38191.0,GA,,,,,,,,
10453,Joseph Okito,"Congo, Dem. Rep. of",801770255.0,38731.0,Start,,,,,,,,
10454,President of the Democratic Republic of the Congo,"Congo, Dem. Rep. of",801936063.0,38904.0,C,,,,,,,,
10455,Alexis Thambwe Mwamba,"Congo, Dem. Rep. of",801968131.0,38936.0,Start,,,,,,,,
10456,Alphonse Songolo,"Congo, Dem. Rep. of",802154801.0,39122.0,C,,,,,,,,
10457,List of heads of state of the Democratic Republic of the Congo,"Congo, Dem. Rep. of",802197658.0,39156.0,Start,,,,,,,,
10458,Jules Mutebusi,"Congo, Dem. Rep. of",802411491.0,39336.0,Start,,,,,,,,
10459,Pierre Mulele,"Congo, Dem. Rep. of",803335436.0,40446.0,C,,,,,,,,
10460,Kasongo Munganga,"Congo, Dem. Rep. of",803421580.0,40528.0,C,,,,,,,,
10461,Joseph Kasa-Vubu,"Congo, Dem. Rep. of",804197745.0,41431.0,GA,,,,,,,,
10462,Frédéric Kibassa Maliba,"Congo, Dem. Rep. of",804359582.0,41646.0,GA,,,,,,,,
10463,Tabu Ley Rochereau,"Congo, Dem. Rep. of",804587534.0,41921.0,GA,,,,,,,,
10464,Leonard Mashako Mamba,"Congo, Dem. Rep. of",804709167.0,42040.0,Stub,,,,,,,,
10465,Franck Mwe di Malila,"Congo, Dem. Rep. of",804943836.0,42359.0,C,,,,,,,,
10466,Mobutu Sese Seko,"Congo, Dem. Rep. of",805038023.0,42568.0,B,,,,,,,,
10467,Maurice Mpolo,"Congo, Dem. Rep. of",805086693.0,42629.0,C,,,,,,,,
10468,Georges Minsay Booka,"Congo, Dem. Rep. of",805279692.0,42916.0,Start,,,,,,,,
10469,Germain Katanga,"Congo, Dem. Rep. of",805368981.0,43035.0,GA,,,,,,,,
10470,Daniel Kanza,"Congo, Dem. Rep. of",805523382.0,43302.0,Start,,,,,,,,
10471,Gilbert Pongo,"Congo, Dem. Rep. of",805835265.0,43746.0,C,,,,,,,,
10472,Laurent-Désiré Kabila,"Congo, Dem. Rep. of",805923394.0,43871.0,C,,,,,,,,
10473,Prospère Mushobekwa,"Congo, Dem. Rep. of",806071312.0,44095.0,Stub,,,,,,,,
10474,Eugène Serufuli Ngayabaseka,"Congo, Dem. Rep. of",806189185.0,44280.0,Start,,,,,,,,
10475,Julien Paluku Kahongya,"Congo, Dem. Rep. of",806189633.0,44281.0,C,,,,,,,,
10476,List of mayors of Goma,"Congo, Dem. Rep. of",806372703.0,44607.0,Stub,,,,,,,,
10477,Victor Nendaka Bika,"Congo, Dem. Rep. of",806383479.0,44624.0,Start,,,,,,,,
10478,Antoine Gizenga cabinet,"Congo, Dem. Rep. of",806524828.0,44847.0,Start,,,,,,,,
10479,André Lubaya,"Congo, Dem. Rep. of",806545614.0,44883.0,Start,,,,,,,,
10480,Jean-Chrysostome Werengemere,"Congo, Dem. Rep. of",806947596.0,45592.0,C,,,,,,,,
10481,Jean-Pierre Bemba,"Congo, Dem. Rep. of",807193274.0,46005.0,GA,,,,,,,,
10482,Jason Sendwe,"Congo, Dem. Rep. of",807243537.0,46107.0,C,,,,,,,,
10483,Gérard Kamanda wa Kamanda,"Congo, Dem. Rep. of",807258156.0,46143.0,Stub,,,,,,,,
10484,Patrice Lumumba,"Congo, Dem. Rep. of",807273861.0,46175.0,FA,,,,,,,,
16365,"List of members of the parliament of East Timor, 2001–07",East Timorese,638566016.0,79.0,Start,,,,,,,,
16366,José Abel,East Timorese,699698855.0,581.0,Stub,,,,,,,,
16367,Rogerio Lobato,East Timorese,712249441.0,2097.0,Start,,,,,,,,
16368,Manuel Magalhaes de Oliveira,East Timorese,720011934.0,4158.0,Stub,,,,,,,,
16369,João Viegas Carrascalão,East Timorese,737687072.0,7482.0,Start,,,,,,,,
16370,Manuel Carrascalão,East Timorese,753061850.0,10417.0,Stub,,,,,,,,
16371,Adalgisa Magno Guterres,East Timorese,755908563.0,10862.0,Stub,,,,,,,,
16372,María do Céu,East Timorese,755908564.0,10863.0,Start,,,,,,,,
16373,Ana Pessoa Pinto,East Timorese,757539934.0,12456.0,Stub,,,,,,,,
16374,Rosa Bonaparte,East Timorese,760534473.0,13413.0,Stub,,,,,,,,
16375,Fernanda Borges,East Timorese,765600414.0,14428.0,Stub,,,,,,,,
16376,Nicolau dos Reis Lobato,East Timorese,772890380.0,16309.0,Stub,,,,,,,,
16377,Adalgisa Ximenes,East Timorese,779579546.0,18610.0,Stub,,,,,,,,
16378,Milena Pires,East Timorese,788017619.0,22645.0,Start,,,,,,,,
16379,Alfredo Pires,East Timorese,788450147.0,23140.0,Stub,,,,,,,,
16380,Mário Viegas Carrascalão,East Timorese,793270640.0,30490.0,B,,,,,,,,
16381,José Abílio Osório Soares,East Timorese,793454583.0,30674.0,Start,,,,,,,,
16382,Roque Rodrigues,East Timorese,796722416.0,33128.0,Stub,,,,,,,,
16383,Avelino Coelho da Silva,East Timorese,796886084.0,33272.0,Stub,,,,,,,,
16384,Manuel Tilman,East Timorese,797040695.0,33450.0,Stub,,,,,,,,
16385,Isabel da Costa Ferreira,East Timorese,797279277.0,33658.0,C,,,,,,,,
16386,Emília Pires,East Timorese,797438594.0,33798.0,C,,,,,,,,
16387,Xanana Gusmão,East Timorese,798242613.0,34529.0,C,,,,,,,,
16388,José Luís Guterres,East Timorese,798334210.0,34608.0,Start,,,,,,,,
16389,Arsénio Bano,East Timorese,798969127.0,35346.0,Stub,,,,,,,,
16390,Nino Konis Santana,East Timorese,799059687.0,35470.0,Stub,,,,,,,,
16391,President of East Timor,East Timorese,799570306.0,36049.0,Start,,,,,,,,
16392,Estanislau da Silva,East Timorese,802072802.0,39040.0,C,,,,,,,,
16393,José Ramos-Horta,East Timorese,802765398.0,39895.0,C,,,,,,,,
16394,Fernando de Araújo (East Timorese politician),East Timorese,803043434.0,40179.0,C,,,,,,,,
16395,Taur Matan Ruak,East Timorese,803615826.0,40713.0,C,,,,,,,,
16396,Lúcia Lobato,East Timorese,803664269.0,40760.0,Start,,,,,,,,
16397,Francisco Xavier do Amaral,East Timorese,803969836.0,41135.0,C,,,,,,,,
16398,Vicente Guterres,East Timorese,804966906.0,42433.0,Start,,,,,,,,
16399,Rui Maria de Araújo,East Timorese,805183458.0,42777.0,Start,,,,,,,,
16400,Francisco Guterres,East Timorese,806140876.0,44183.0,Start,,,,,,,,
18815,"List of members of the Løgting, 1974–78",Faroese,643932216.0,91.0,Start,,,,,,,,
18816,"List of members of the Løgting, 1978–80",Faroese,643932220.0,92.0,Start,,,,,,,,
18817,"List of members of the Løgting, 1980–84",Faroese,643932225.0,93.0,Start,,,,,,,,
18818,"List of members of the Løgting, 1984–88",Faroese,643932226.0,94.0,Start,,,,,,,,
18819,"List of members of the Løgting, 1990–94",Faroese,643932239.0,95.0,Start,,,,,,,,
18820,"List of members of the Løgting, 1994–98",Faroese,643932242.0,96.0,Start,,,,,,,,
